timestamp,blocknumber,chain,contract,answer,roundId,updatedAt,latest
1650444498,10169000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309904000000,18446744073709676109,1650444429,309904000000
1650442387,10167000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309350520000,18446744073709676102,1650442046,309350520000
1650446640,10171000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311001000000,18446744073709676120,1650446579,311001000000
1650439675,10164000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309719850938,18446744073709676088,1650439596,309719850938
1650452993,10177000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311990123659,18446744073709676154,1650452793,311990123659
1650456154,10181000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,315874000000,18446744073709676177,1650456057,315874000000
1650455353,10180000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,313231000000,18446744073709676166,1650455353,313231000000
1650468698,10196000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,306429000000,18446744073709676274,1650468661,306429000000
1650464369,10191000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311036000000,18446744073709676236,1650464115,311036000000
1650458931,10184000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,315663000000,18446744073709676196,1650458752,315663000000
1650466983,10194000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308767262097,18446744073709676257,1650466983,308767262097
1650461489,10187000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,314910000000,18446744073709676207,1650461489,314910000000
1650453900,10178000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,312532720000,18446744073709676157,1650453813,312532720000
1650462768,10189000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310482730000,18446744073709676225,1650462554,310482730000
1650463376,10190000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310111000000,18446744073709676228,1650463176,310111000000
1650513885,10232000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309610000000,18446744073709676517,1650513885,309610000000
1650467948,10195000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,307950000000,18446744073709676265,1650467756,307950000000
1650522307,10239000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,307552710409,18446744073709676559,1650522075,307552710409
1650451919,10176000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,312472000000,18446744073709676148,1650451750,312472000000
1650457287,10182000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,314336000000,18446744073709676186,1650456666,314336000000
1650528095,10244000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310465000000,18446744073709676590,1650528095,310465000000
1650491498,10214000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308203617871,18446744073709676419,1650491387,308203617871
1650523498,10240000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308127647169,18446744073709676564,1650523498,308127647169
1650476208,10203000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,307894367201,18446744073709676320,1650476121,307894367201
1650504380,10224000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309266000000,18446744073709676479,1650504380,309266000000
1650469554,10197000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,306957000000,18446744073709676278,1650469483,306957000000
1650482616,10208000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,306580000000,18446744073709676367,1650482534,306580000000
